Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,error_message,run_id,time_stamp
TXN_6901619,Tea,2,1.5,,Digital Wallet,In-store,2023-10-16,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:10:06.695392
TXN_6699343,Juice,ERROR,3.0,9.0,,Takeaway,2023-10-31,Validation error: invalid literal for int() with base 10: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:10:06.709623
TXN_4461853,Cake,5,3.0,15.0,Credit Card,In-store,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:10:06.727028
TXN_4271903,Cookie,4,1.0,ERROR,Credit Card,In-store,2023-07-19,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.726525
TXN_3051279,Sandwich,2,4.0,8.0,Credit Card,Takeaway,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.731306
TXN_3522028,Smoothie,ERROR,4.0,20.0,Cash,In-store,2023-04-04,Validation error: invalid literal for int() with base 10: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.749468
TXN_7958992,Smoothie,3,4.0,,UNKNOWN,UNKNOWN,2023-12-13,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.761901
TXN_7640952,Cake,4,3.0,12.0,Digital Wallet,Takeaway,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.775088
TXN_8927252,UNKNOWN,2,1.0,ERROR,Credit Card,ERROR,2023-11-06,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.787748
TXN_7710508,UNKNOWN,5,1.0,5.0,Cash,,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.799786
TXN_6650263,Tea,2,1.5,UNKNOWN,,Takeaway,2023-01-10,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.812910
TXN_5522862,Cookie,ERROR,1.0,2.0,Credit Card,Takeaway,2023-03-19,Validation error: invalid literal for int() with base 10: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.827048
TXN_3578141,Cake,5,,15.0,,Takeaway,2023-06-27,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.839973
TXN_2080895,Cake,UNKNOWN,3.0,3.0,Digital Wallet,In-store,2023-04-19,Validation error: invalid literal for int() with base 10: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.852004
TXN_4987129,Sandwich,3,,,,In-store,2023-10-20,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.866139
TXN_8501819,Juice,,3.0,6.0,Cash,,2023-03-30,Validation error: invalid literal for int() with base 10: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.880933
TXN_8427104,Salad,2,ERROR,10.0,,In-store,2023-10-27,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.895964
TXN_2091733,Salad,1,5.0,5.0,,In-store,,Validation error: time data '' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.912741
TXN_8735480,Tea,5,1.5,7.5,Cash,,2023-06-02,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.929516
TXN_8035512,Tea,3,,4.5,Cash,UNKNOWN,2023-10-29,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.940716
TXN_6289610,Juice,3,3.0,UNKNOWN,Cash,Takeaway,2023-08-07,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.953232
TXN_7028009,Cake,4,3.0,12.0,,Takeaway,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.966371
TXN_7447872,Juice,2,,6.0,,,,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.980712
TXN_1001832,Salad,2,5.0,10.0,Cash,Takeaway,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:33.994513
TXN_2148617,Juice,ERROR,3.0,9.0,Digital Wallet,UNKNOWN,2023-01-10,Validation error: invalid literal for int() with base 10: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.007648
TXN_4633784,ERROR,5,,15.0,,In-store,2023-02-06,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.019515
TXN_2277042,Tea,1,1.5,1.5,Cash,,2023-04-08,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.032069
TXN_9273729,Tea,1,1.5,1.5,,,2023-12-19,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.046940
TXN_8700451,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-12-12,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.059166
TXN_4878378,Tea,1,1.5,1.5,Credit Card,,2023-02-20,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.071354
TXN_2484241,Cake,3,UNKNOWN,9.0,Digital Wallet,,2023-07-19,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.084016
TXN_7943008,Coffee,1,2.0,2.0,Credit Card,,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.096425
TXN_8495063,Juice,1,3.0,UNKNOWN,Cash,,2023-05-31,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.109394
TXN_8729570,Tea,5,1.5,7.5,UNKNOWN,In-store,2023-09-03,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.122499
TXN_7623634,Cake,2,3.0,,Credit Card,In-store,2023-07-11,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.135562
TXN_9336980,Salad,4,UNKNOWN,20.0,Cash,In-store,2023-06-06,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.147984
TXN_4031509,,4,,16.0,Credit Card,Takeaway,2023-01-04,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.160392
TXN_6541415,UNKNOWN,UNKNOWN,3.0,12.0,Cash,In-store,2023-11-25,Validation error: invalid literal for int() with base 10: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.172347
TXN_1093800,Sandwich,3,4.0,12.0,Cash,Takeaway,,Validation error: time data '' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.184559
TXN_7965998,Juice,1,UNKNOWN,3.0,Credit Card,In-store,2023-11-02,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.197413
TXN_9238666,Cookie,1,UNKNOWN,1.0,ERROR,Takeaway,2023-07-31,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.209858
TXN_1435086,Cake,5,,15.0,,ERROR,2023-02-09,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.223072
TXN_8989148,Tea,2,1.5,,,,2023-11-25,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.235311
TXN_6463132,Cookie,5,1.0,5.0,Credit Card,Takeaway,,Validation error: time data '' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.248377
TXN_1896955,Salad,ERROR,5.0,25.0,,In-store,2023-09-23,Validation error: invalid literal for int() with base 10: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.261872
TXN_5075974,Smoothie,ERROR,4.0,16.0,Digital Wallet,,2023-04-11,Validation error: invalid literal for int() with base 10: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.274217
TXN_8166407,Smoothie,2,,8.0,,,2023-07-26,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.286723
TXN_2643815,Cookie,UNKNOWN,1.0,3.0,ERROR,,2023-12-06,Validation error: invalid literal for int() with base 10: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.299930
TXN_3800182,Tea,2,ERROR,3.0,Cash,In-store,2023-10-26,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.313995
TXN_9788956,Juice,ERROR,3.0,12.0,ERROR,,2023-04-11,Validation error: invalid literal for int() with base 10: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.325866
TXN_2698591,Tea,5,1.5,7.5,,,2023-08-05,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.338935
TXN_4129248,Sandwich,2,4.0,8.0,Credit Card,,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.351782
TXN_9089898,Salad,3,ERROR,15.0,Credit Card,,2023-01-11,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.367497
TXN_8587583,Cake,1,ERROR,3.0,,,2023-10-01,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.381492
TXN_8693704,Salad,ERROR,5.0,25.0,Cash,In-store,2023-05-04,Validation error: invalid literal for int() with base 10: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.397662
TXN_5761073,Cookie,1,1.0,1.0,Cash,In-store,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.416607
TXN_9350833,Cake,1,UNKNOWN,3.0,Cash,Takeaway,2023-01-17,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.432895
TXN_6446616,Tea,3,1.5,4.5,ERROR,,2023-09-30,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.449267
TXN_8562645,Salad,ERROR,5.0,UNKNOWN,,In-store,2023-05-18,Validation error: invalid literal for int() with base 10: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.463879
TXN_5526852,Sandwich,5,4.0,,Digital Wallet,In-store,2023-09-28,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.479228
TXN_6846228,Salad,3,,15.0,,In-store,2023-11-16,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.494532
TXN_3786188,Tea,3,1.5,4.5,Credit Card,In-store,2023-10-20,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.511284
TXN_1908636,Tea,2,1.5,3.0,,UNKNOWN,,Validation error: time data '' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.527212
TXN_9238066,,5,1.5,7.5,Digital Wallet,In-store,2023-09-15,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.542712
TXN_7549542,Cookie,5,1.0,5.0,,Takeaway,,Validation error: time data '' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.558290
TXN_3544789,Tea,4,1.5,ERROR,UNKNOWN,In-store,2023-07-14,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.572545
TXN_5003018,Cookie,4,1.0,UNKNOWN,Digital Wallet,,UNKNOWN,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.586772
TXN_2059647,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-05-29,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.598521
TXN_4865338,Sandwich,UNKNOWN,4.0,16.0,,In-store,2023-11-26,Validation error: invalid literal for int() with base 10: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.612055
TXN_3229409,Juice,UNKNOWN,3.0,UNKNOWN,Cash,Takeaway,2023-04-15,Validation error: invalid literal for int() with base 10: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.624002
TXN_6371987,Tea,5,1.5,ERROR,UNKNOWN,Takeaway,2023-03-13,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.636106
TXN_7550498,Juice,5,3.0,15.0,,In-store,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.653903
TXN_2305908,Coffee,UNKNOWN,2.0,8.0,Cash,,2023-04-25,Validation error: invalid literal for int() with base 10: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.667363
TXN_3495950,,4,ERROR,6.0,Credit Card,In-store,2023-02-19,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.679737
TXN_7557340,Tea,5,1.5,7.5,Credit Card,In-store,2023-12-11,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.691492
TXN_2020318,Tea,3,1.5,4.5,Digital Wallet,In-store,2023-10-12,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.704480
TXN_5307411,Cake,3,3.0,ERROR,Digital Wallet,Takeaway,2023-10-21,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.718268
TXN_2256622,Cookie,2,,2.0,Cash,In-store,2023-10-04,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.732418
TXN_1623966,Tea,2,1.5,3.0,Cash,Takeaway,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.746570
TXN_3723007,Tea,3,1.5,4.5,Digital Wallet,In-store,2023-05-18,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.759963
TXN_1260335,Cookie,4,1.0,4.0,Digital Wallet,In-store,,Validation error: time data '' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.772787
TXN_4612864,Tea,3,1.5,4.5,,,2023-02-14,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.786925
TXN_5411381,Cookie,ERROR,1.0,1.0,,,2023-04-28,Validation error: invalid literal for int() with base 10: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.800284
TXN_5754317,Coffee,2,,4.0,Credit Card,Takeaway,2023-01-10,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.814730
TXN_1726858,Smoothie,3,4.0,12.0,Cash,In-store,,Validation error: time data '' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.828925
TXN_1259671,Sandwich,UNKNOWN,4.0,12.0,Digital Wallet,In-store,2023-10-08,Validation error: invalid literal for int() with base 10: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.843787
TXN_8894157,Sandwich,4,4.0,16.0,Credit Card,,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.856495
TXN_1158829,Tea,1,UNKNOWN,1.5,Credit Card,,2023-10-02,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.875977
TXN_2523298,,4,,6.0,ERROR,In-store,2023-03-25,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.889228
TXN_5634135,Cookie,2,UNKNOWN,2.0,,ERROR,2023-01-27,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.902836
TXN_6849113,Cookie,ERROR,1.0,1.0,Credit Card,,2023-07-14,Validation error: invalid literal for int() with base 10: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.915934
TXN_2265316,Cookie,,1.0,3.0,Credit Card,In-store,2023-12-29,Validation error: invalid literal for int() with base 10: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.929950
TXN_7345414,Salad,1,,5.0,,UNKNOWN,2023-02-15,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.943527
TXN_8559167,Sandwich,5,4.0,UNKNOWN,UNKNOWN,Takeaway,2023-12-09,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.955794
TXN_3638955,Cookie,2,,2.0,Cash,Takeaway,2023-09-02,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.968547
TXN_6319728,Coffee,,2.0,4.0,Credit Card,In-store,2023-07-18,Validation error: invalid literal for int() with base 10: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.983513
TXN_8751516,Tea,3,1.5,4.5,Cash,Takeaway,,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:34.996810
TXN_8147357,Tea,5,1.5,7.5,,Takeaway,2023-04-20,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.009490
TXN_3093219,Juice,5,3.0,UNKNOWN,Cash,,2023-01-28,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.023576
TXN_3665733,Coffee,5,2.0,10.0,Cash,Takeaway,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.037142
TXN_4010658,Tea,5,1.5,7.5,,,2023-09-26,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.050494
TXN_1234097,Cookie,4,,4.0,Cash,,2023-12-04,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.064122
TXN_4518102,Tea,5,1.5,7.5,Credit Card,In-store,2023-02-08,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.077580
TXN_5939055,Coffee,3,2.0,UNKNOWN,ERROR,Takeaway,2023-10-21,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.092526
TXN_2726848,Cake,5,3.0,ERROR,Credit Card,,2023-09-11,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.106628
TXN_4660753,Juice,,3.0,3.0,Credit Card,Takeaway,2023-10-04,Validation error: invalid literal for int() with base 10: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.119716
TXN_8089522,Sandwich,4,ERROR,16.0,Cash,Takeaway,2023-02-12,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.132890
TXN_3229758,Coffee,4,2.0,8.0,Cash,Takeaway,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.146075
TXN_4619029,Sandwich,3,4.0,12.0,Credit Card,In-store,,Validation error: time data '' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.173005
TXN_6908953,Tea,1,1.5,1.5,,In-store,2023-12-08,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.189329
TXN_4796350,ERROR,ERROR,4.0,12.0,,Takeaway,UNKNOWN,Validation error: invalid literal for int() with base 10: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.205010
TXN_7438831,Coffee,5,ERROR,10.0,ERROR,,2023-12-24,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.220209
TXN_3871837,Tea,UNKNOWN,1.5,4.5,Digital Wallet,Takeaway,2023-12-15,Validation error: invalid literal for int() with base 10: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.235516
TXN_3580786,Tea,1,ERROR,1.5,UNKNOWN,In-store,2023-03-28,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.255945
TXN_1325631,Cake,4,UNKNOWN,12.0,Credit Card,In-store,2023-02-11,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.275421
TXN_8763180,Smoothie,1,4.0,,,Takeaway,2023-04-16,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.291382
TXN_6234872,Smoothie,1,4.0,ERROR,,ERROR,2023-12-23,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.304806
TXN_8805984,Juice,2,3.0,6.0,Credit Card,Takeaway,,Validation error: time data '' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.940342
TXN_3150792,Coffee,5,2.0,,Cash,,2023-07-02,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.970176
TXN_5511805,Juice,1,3.0,UNKNOWN,,Takeaway,2023-06-03,Validation error: could not convert string to float: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:35.992362
TXN_7817014,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.008905
TXN_5645919,Coffee,3,ERROR,6.0,Credit Card,,2023-01-17,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.036958
TXN_8818168,Juice,4,,12.0,Digital Wallet,,2023-07-20,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.059329
TXN_4769307,Tea,5,1.5,7.5,Digital Wallet,,2023-12-24,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.081709
TXN_3779640,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-05-16,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.106260
TXN_5427506,Cake,UNKNOWN,3.0,9.0,Cash,Takeaway,2023-09-15,Validation error: invalid literal for int() with base 10: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.144792
TXN_1485417,Cookie,3,1.0,3.0,Cash,In-store,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.152577
TXN_4033802,Tea,3,1.5,4.5,Cash,Takeaway,2023-03-02,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.165406
TXN_9762324,Cake,2,3.0,6.0,Cash,In-store,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.178830
TXN_1628509,Smoothie,5,4.0,20.0,,Takeaway,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.192081
TXN_8259257,Tea,UNKNOWN,1.5,3.0,,In-store,2023-12-13,Validation error: invalid literal for int() with base 10: 'UNKNOWN',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.204762
TXN_5898743,Juice,4,3.0,ERROR,,Takeaway,UNKNOWN,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.217288
TXN_7533411,Cookie,,1.0,1.0,Digital Wallet,In-store,2023-11-09,Validation error: invalid literal for int() with base 10: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.230483
TXN_2690314,Tea,5,1.5,7.5,Cash,In-store,2023-08-10,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.242427
TXN_3791639,,4,3.0,12.0,Digital Wallet,,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.255115
TXN_4075863,Smoothie,3,4.0,ERROR,Cash,Takeaway,2023-05-21,Validation error: could not convert string to float: 'ERROR',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.268353
TXN_5624860,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-08-22,Total mismatch,5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.285923
TXN_4621665,Smoothie,5,,20.0,,,2023-01-17,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.299932
TXN_4186681,ERROR,4,,6.0,Digital Wallet,,2023-05-24,Validation error: could not convert string to float: '',5603594e-bf89-4a79-a3a5-45460fa3d584,2026-03-08T06:11:36.312239
